locus,start,end
PA4443,4976610,4977524
PA4444,4977869,4978969
PA4445,4978962,4979717
PA4446,4979834,4981000
PA4447,4981049,4982101
PA4448,4982107,4983426
PA4449,4983555,4984187
PA4450,4984208,4985470
PA4451,4985494,4985730
PA4452,4985850,4986155
PA4453,4986155,4986799
PA4454,4986814,4987284
PA4455,4987288,4988082
PA4456,4988085,4988891
PA4457,4989305,4990282
PA4458,4990285,4990821
PA4459,4990833,4991402
PA4460,4991392,4991916
PA4461,4991919,4992641
PA4462,4992870,4994360
PA4463,4994441,4994746
PA4464,4994763,4995224
PA4465,4995229,4996086
PA4466,4996119,4996388
PA4467,4996491,4997420
PA4468,4997442,4998050
PA4469,4998066,4998512
PA4470,4998543,4999916
PA4471,4999912,5000304
PA4472,5000455,5001801
PA4473,5001822,5002421
PA4474,5002458,5003897
PA4475,5003903,5004748
PA4476,5004801,5008628
PA4477,5008646,5010100
PA4478,5010137,5010739
PA4479,5010831,5011322
PA4480,5011325,5012314
PA4481,5012397,5013431
PA4482,5013671,5013958
PA4483,5013974,5015425
PA4484,5015535,5016977
PA4485,5017040,5017414
PA4486,5017449,5017832
PA4487,5017963,5018751
PA4488,5018759,5020405
PA4489,5020405,5024952
PA4490,5024982,5025617
PA4491,5025617,5027383
PA4492,5027425,5028231
PA4493,5028397,5028954
PA4494,5028983,5030248
PA4495,5030525,5031232
PA4496,5031488,5033098
PA4497,5033194,5034789
PA4498,5034863,5036077
PA4499,5036245,5036805
PA4500,5037074,5038672
PA4501,5038901,5040352
PA4502,5040405,5041997
PA4503,5042068,5043075
PA4504,5043090,5043998
PA4505,5044054,5045025
PA4506,5045028,5045996
PA4507,5046035,5046664
PA4508,5046806,5047276
PA4509,5047287,5048213
PA4510,5048213,5048887
PA4511,5048887,5049639
PA4512,5049769,5050665
PA4513,5050851,5053400
PA4514,5053619,5055877
PA4515,5056095,5056772
PA4516,5056778,5057590
PA4517,5057716,5059515
PA4518,5059577,5059999
PA4519,5060118,5061278
PA4520,5061733,5063751
PA4521,5063944,5064777
PA4522,5064777,5065340
PA4523,5065494,5067746
PA4524,5068032,5068877
PA4525,5069085,5069531
PA4526,5069763,5071460
PA4528,5072695,5073564
PA4529,5073564,5074172
PA4530,5074172,5074369
PA4531,5074412,5074618
PA4532,5074727,5075413
PA4533,5075413,5075880
PA4534,5075880,5076302
PA4535,5076435,5077061
PA4536,5077061,5077507
PA4537,5077536,5077703
PA4538,5077770,5079074
PA4539,5079120,5080208
PA4540,5080757,5082391
PA4541,5082443,5086693
PA4542,5087411,5089972
PA4543,5090131,5090856
PA4544,5090856,5091815
PA4545,5091961,5092983
PA4546,5093378,5094967
PA4547,5094985,5096319
PA4548,5096371,5097462
PA4549,5097597,5098103
PA4550,5098212,5098715
PA4551,5098709,5099263
PA4552,5099263,5100084
PA4553,5100084,5100668
PA4554,5100683,5104165
PA4555,5104170,5104514
PA4556,5104514,5104936
PA4557,5104989,5105930
PA4558,5106019,5106456
PA4559,5106452,5106958
PA4560,5106954,5109782
PA4561,5109809,5110744
PA4562,5110844,5112379
PA4563,5112663,5112935
PA4564,5113008,5113469
PA4565,5113484,5114599
PA4566,5114673,5115890
PA4567,5116035,5116289
PA4568,5116316,5116624
PA4569,5116865,5117830
PA4570,5117971,5118192
PA4571,5118538,5120562
PA4572,5120638,5121252
PA4573,5121340,5121642
PA4574,5121902,5122387
PA4575,5122564,5122902
PA4576,5123056,5125506
PA4577,5125608,5125931
PA4578,5126166,5126651
PA4579,5126713,5128566
PA4580,5128566,5129117
PA4581,5129176,5130768
PA4582,5131428,5132570
PA4583,5132629,5133840
PA4584,5133880,5134689
PA4585,5134689,5135711
PA4586,5135816,5136190
PA4587,5136317,5137354
PA4588,5137420,5138754
PA4589,5139053,5140441
PA4590,5140704,5141189
PA4591,5141789,5143063
PA4592,5143056,5144534
PA4593,5144530,5145720
PA4594,5145720,5146403
PA4595,5146910,5148571
PA4596,5149064,5149579
PA4597,5149636,5151072
PA4598,5151081,5154209
PA4599,5154240,5155400
PA4600,5155561,5156121
PA4601,5156368,5160612
PA4602,5160738,5161988
PA4603,5162072,5162449
PA4604,5162475,5163476
PA4605,5163539,5163739
PA4606,5163791,5165854
PA4607,5166194,5166697
PA4608,5166900,5167274
PA4609,5167287,5168645
PA4610,5168755,5169186
PA4611,5169254,5169505
PA4612,5169583,5170131
PA4613,5170188,5171726
PA4614,5172253,5172663
PA4615,5172774,5173547
PA4616,5173657,5174652
PA4617,5174980,5176101
PA4618,5176683,5177651
PA4619,5177658,5178902
PA4620,5178908,5179444
PA4621,5179440,5182268
PA4622,5182579,5183787
PA4623,5183953,5184339
PA4624,5184645,5186348
PA4625,5186414,5192875
PA4626,5193196,5194164
PA4627,5194277,5195272
PA4628,5195370,5196830
PA4629,5197186,5197761
PA4630,5197881,5198321
PA4631,5198337,5199359
PA4632,5199506,5200324
PA4633,5200487,5202622
PA4634,5202631,5203242
PA4635,5203668,5204369
PA4636,5204928,5206085
PA4637,5206212,5206487
PA4638,5206723,5207007
PA4639,5207038,5207622
PA4640,5208464,5209984
PA4642,5210709,5210996
PA4643,5211082,5211564
PA4644,5211635,5212105
PA4645,5212110,5212664
PA4646,5212833,5213468
PA4647,5213474,5214754
PA4648,5215091,5215636
PA4649,5215670,5216200
PA4650,5216203,5216742
PA4651,5216764,5217549
PA4652,5217569,5219938
PA4653,5219938,5220882
PA4654,5220890,5222260
PA4655,5222543,5223562
PA4656,5223562,5224476
PA4657,5224890,5225870
PA4658,5226026,5226979
PA4659,5226992,5227888
PA4660,5227888,5229330
PA4661,5229462,5229980
PA4662,5230117,5230911
PA4663,5230904,5231659
PA4664,5231656,5232483
PA4665,5232488,5233567
PA4666,5233588,5234853
PA4667,5234997,5236766
PA4668,5236774,5237388
PA4669,5237393,5238238
PA4670,5238408,5239346
PA4671,5239466,5240077
PA4672,5240122,5240703
PA4673,5240747,5241844
PA4674,5242257,5242559
PA4675,5243178,5245403
PA4676,5245479,5246123
PA4677,5246188,5247423
PA4678,5247625,5248074
PA4679,5248074,5248772
PA4680,5249035,5249568
PA4681,5249602,5250618
PA4682,5250623,5251666
PA4683,5251874,5252473
PA4684,5252758,5254053
PA4685,5254046,5254738
PA4686,5254738,5257581
PA4687,5257696,5258700
PA4688,5258724,5260259
PA4689,5260346,5262649
PA4691,5269806,5270411
PA4692,5270414,5271424
PA4693,5271488,5272300
PA4694,5272458,5273471
PA4695,5273517,5274005
PA4696,5274011,5275732
PA4697,5276283,5276732
PA4698,5276846,5277172
PA4699,5277175,5277951
PA4700,5277971,5280292
PA4701,5280505,5282064
PA4702,5282159,5282503
PA4703,5282732,5283001
PA4704,5283109,5283903
PA4705,5284373,5285257
PA4706,5285271,5286035
PA4707,5286038,5287018
PA4708,5287072,5287962
PA4709,5287975,5289036
PA4710,5289217,5291508
PA4711,5291614,5291958
PA4712,5292042,5292551
PA4713,5292561,5293007
PA4714,5293257,5293703
PA4715,5293768,5295000
PA4716,5295170,5296021
PA4717,5296092,5296982
PA4718,5297010,5297483
PA4719,5297897,5299189
PA4720,5299189,5300277
PA4721,5300317,5301021
PA4722,5301024,5302193
PA4723,5302386,5302829
PA4724,5302900,5303778
PA4724,5303851,5304024
PA4725,5304011,5306959
PA4726,5306989,5308422
PA4727,5309326,5310726
PA4728,5310726,5311211
PA4729,5311464,5312261
PA4730,5312261,5313109
PA4731,5313206,5313583
PA4732,5313676,5315337
PA4733,5315534,5317468
PA4734,5317569,5318447
PA4735,5318575,5321838
PA4736,5321846,5322136
PA4737,5322235,5322447
PA4738,5322513,5322707
PA4739,5322760,5323101
PA4740,5323377,5325479
PA4741,5325656,5325922
PA4742,5326021,5326932
PA4743,5326938,5327324
PA4744,5327430,5329949
PA4745,5329980,5331458
PA4746,5331506,5331961
PA4747,5332357,5332743
PA4748,5332749,5333501
PA4749,5333570,5334904
PA4750,5334924,5335772
PA4751,5335785,5337701
PA4752,5337903,5338523
PA4753,5338618,5338929
PA4754,5338976,5339380
PA4755,5339394,5339867
PA4756,5339867,5343085
PA4757,5343108,5343755
PA4758,5343770,5344903
PA4759,5345089,5345892
PA4760,5345952,5347082
PA4761,5347201,5349111
PA4762,5349204,5349761
PA4763,5349929,5351602
PA4764,5351678,5352079
PA4765,5352177,5352704
PA4766,5352778,5353080
PA4767,5353076,5353507
PA4768,5353783,5354259
PA4769,5354288,5355058
PA4770,5355387,5357072
PA4771,5357230,5358372
PA4772,5358442,5361255
PA4773,5361586,5362065
PA4774,5362146,5363192
PA4775,5363198,5364055
PA4776,5364071,5364733
PA4777,5364760,5366190
PA4778,5366257,5366652
PA4779,5367190,5368080
PA4780,5368173,5369063
PA4781,5369190,5370368
PA4782,5370479,5370721
PA4783,5370758,5371645
PA4784,5371800,5372264
PA4785,5372594,5373868
PA4786,5374123,5375475
PA4787,5375593,5376591
PA4788,5376852,5377706
PA4789,5377791,5378093
PA4790,5378093,5378839
PA4791,5378908,5379525
PA4792,5379516,5380448
PA4793,5380580,5381140
PA4794,5381145,5381624
PA4795,5381617,5381991
PA4796,5381991,5382455
PA4797,5382799,5383812
PA4798,5383947,5384672
PA4799,5384701,5385276
PA4800,5385276,5386073
PA4801,5386372,5386737
PA4802,5387000,5387719
PA4803,5387993,5388607
PA4804,5388705,5390099
PA4805,5390151,5391554
PA4806,5391836,5392516
PA4807,5392526,5394448
PA4808,5394448,5395851
PA4809,5395933,5396859
PA4810,5396995,5397618
PA4811,5397693,5398619
PA4812,5398631,5401708
PA4813,5402019,5402945
PA4814,5403305,5405347
PA4815,5405559,5406005
PA4816,5406165,5407397
PA4817,5407376,5407867
PA4818,5407876,5409309
PA4819,5409309,5410280
PA4820,5410280,5410639
PA4821,5410876,5412234
PA4822,5412572,5414236
PA4823,5414282,5414488
PA4824,5414542,5415315
PA4825,5415416,5418124
PA4826,5418354,5418569
PA4827,5418902,5419738
PA4828,5419863,5420315
PA4829,5420326,5421726
PA4830,5421899,5422435
PA4831,5422506,5423063
PA4832,5423074,5423868
PA4833,5424099,5424713
PA4834,5424764,5425615
PA4835,5425600,5426898
PA4836,5426898,5427686
PA4837,5427719,5429842
PA4838,5429984,5431135
PA4839,5431384,5433291
PA4840,5433544,5433912
PA4841,5434119,5434652
PA4842,5434659,5435726
PA4843,5436079,5437704
PA4844,5437785,5439755
PA4845,5439918,5441690
PA4846,5441837,5442277
PA4847,5442304,5442771
PA4848,5442792,5444138
PA4849,5444252,5445115
PA4850,5445199,5446080
PA4851,5446179,5447441
PA4852,5447648,5448643
PA4853,5448643,5448963
PA4854,5449046,5450650
PA4855,5450757,5452043
PA4856,5452150,5454975
PA4857,5455434,5456024
PA4858,5456452,5457714
PA4859,5458500,5459450
PA4860,5459450,5460526
PA4861,5460526,5461380
PA4862,5461520,5462215
PA4863,5462302,5462751
PA4864,5462763,5463602
PA4865,5463607,5463906
PA4866,5463918,5464433
PA4867,5464453,5464755
PA4868,5464821,5466518
PA4869,5466790,5468004
PA4870,5468020,5468283
PA4871,5468409,5469020
PA4872,5469118,5469978
PA4873,5470186,5471448
PA4874,5471629,5472042
PA4875,5472439,5472732
PA4876,5472824,5473165
PA4877,5473215,5473619
PA4878,5473766,5474575
PA4879,5474583,5476649
PA4880,5476945,5477475
PA4881,5477754,5478092
PA4882,5478212,5478976
PA4883,5478976,5479587
PA4884,5479644,5480264
PA4885,5480402,5481088
PA4886,5481070,5482458
PA4887,5482455,5483768
PA4888,5483991,5485100
PA4889,5485100,5486197
PA4890,5486356,5486982
PA4891,5487215,5487715
PA4892,5487715,5488383
PA4893,5488397,5489008
PA4894,5489041,5489610
PA4895,5489633,5490652
PA4896,5490648,5491181
PA4897,5491346,5494312
PA4898,5494463,5495713
PA4899,5495824,5497290
PA4900,5497316,5498653
PA4901,5498743,5500326
PA4902,5500427,5501320
PA4903,5501341,5502672
PA4904,5503051,5504103
PA4905,5504121,5505071
PA4906,5505074,5505784
PA4907,5505851,5506609
PA4908,5506969,5507898
PA4909,5507972,5508685
PA4910,5508685,5509554
PA4911,5509554,5510828
PA4912,5510842,5511753
PA4913,5511991,5513112
PA4914,5513732,5514667
PA4915,5514727,5516349
PA4916,5516402,5517094
PA4917,5517112,5517711
PA4918,5517821,5518477
PA4919,5518483,5519679
PA4920,5519711,5520535
PA4921,5520672,5521592
PA4922,5521667,5522110
PA4923,5522386,5522970
PA4924,5522989,5523681
PA4925,5523871,5524719
PA4926,5524973,5525905
PA4927,5525908,5528397
PA4928,5528662,5530902
PA4929,5530973,5533012
PA4930,5533020,5534093
PA4931,5534165,5535556
PA4932,5535688,5536131
PA4933,5536156,5537022
PA4934,5537062,5537289
PA4935,5537322,5537738
PA4936,5537956,5538699
PA4937,5538699,5541410
PA4938,5542076,5543365
PA4939,5543420,5544601
PA4940,5544639,5544821
PA4941,5544920,5545786
PA4942,5545789,5546988
PA4943,5547086,5548384
PA4944,5548400,5548645
PA4945,5548754,5549722
PA4946,5549783,5551681
PA4947,5551684,5553108
PA4948,5553120,5553584
PA4949,5553575,5555080
PA4950,5555162,5556244
PA4951,5556284,5556823
PA4952,5556935,5557951
PA4953,5557961,5559001
PA4954,5559024,5559872
PA4955,5560013,5561521
PA4956,5561599,5562411
PA4957,5562418,5563284
PA4958,5563965,5565425
PA4959,5565493,5567565
PA4960,5567658,5568944
PA4961,5569090,5570625
PA4962,5570625,5571158
PA4963,5571222,5571929
PA4964,5572225,5574486
PA4965,5574497,5575018
PA4966,5575018,5576028
PA4967,5576031,5577917
PA4968,5577932,5578549
PA4969,5578684,5579499
PA4970,5579656,5580111
PA4971,5580105,5580719
PA4972,5580962,5581705
PA4973,5581765,5583645
PA4974,5584101,5585546
PA4975,5585618,5586319
PA4976,5586373,5587551
PA4977,5587577,5589253
PA4978,5589298,5591385
PA4979,5591455,5592612
PA4980,5592636,5593424
PA4981,5593686,5595095
PA4982,5595282,5598275
PA4983,5598311,5599042
PA4984,5599163,5599807
PA4985,5599887,5600975
PA4986,5601149,5603092
PA4987,5603173,5603769
PA4988,5603824,5605098
PA4989,5605137,5606018
PA4990,5606103,5606432
PA4991,5606496,5607668
PA4992,5607668,5608477
PA4993,5608649,5609566
PA4994,5609597,5610802
PA4995,5610854,5612140
PA4996,5612271,5613692
PA4997,5613736,5615544
PA4998,5615652,5616299
PA4999,5616310,5617512
PA5000,5617537,5618418
PA5001,5618582,5619535
PA5002,5619611,5621026
PA5003,5621033,5621926
PA5004,5621923,5623056
PA5005,5623043,5624797
PA5006,5624904,5626379
PA5007,5626379,5627134
PA5008,5627134,5627865
PA5009,5627868,5628671
PA5010,5628671,5629789
PA5011,5629789,5630853
PA5012,5630853,5631887
PA5013,5631950,5632870
PA5014,5632929,5635874
PA5015,5636156,5638801
PA5016,5638949,5640589
PA5017,5641010,5643706
PA5018,5643803,5644447
PA5019,5644457,5645290
PA5020,5645593,5647392
PA5021,5647814,5649427
PA5022,5649522,5652875
PA5023,5652945,5654402
PA5024,5654811,5655524
PA5025,5655648,5656922
PA5026,5657016,5657465
PA5027,5657581,5658393
PA5028,5658421,5659185
PA5029,5659279,5660181
PA5030,5660357,5661670
PA5031,5661704,5662630
PA5032,5662742,5663812
PA5033,5663889,5664866
PA5034,5664993,5666057
PA5035,5666237,5667667
PA5036,5667699,5672141
PA5037,5672369,5674021
PA5038,5674031,5675134
PA5039,5675187,5675702
PA5040,5675717,5677858
PA5041,5677915,5678436
PA5042,5678436,5679056
PA5043,5679056,5679649
PA5044,5679652,5680713
PA5045,5680898,5683363
PA5046,5683474,5684739
PA5047,5684845,5686281
PA5048,5686281,5687045
PA5049,5687108,5687320
PA5050,5687496,5689712
PA5051,5689964,5691724
PA5052,5691762,5692454
PA5053,5692576,5693106
PA5054,5693138,5694478
PA5055,5694576,5694944
PA5056,5695366,5697042
PA5057,5697198,5698052
PA5058,5698359,5700038
PA5059,5700097,5700711
PA5060,5700761,5701687
PA5061,5701701,5702114
PA5062,5702261,5702533
PA5063,5702669,5703436
PA5064,5703454,5704077
PA5065,5704077,5705675
PA5066,5705794,5706195
PA5067,5706191,5706523
PA5068,5706552,5706797
PA5069,5706814,5707236
PA5070,5707236,5708036
PA5071,5708036,5708740
PA5072,5708955,5710895
PA5073,5711008,5711466
PA5074,5711480,5712211
PA5075,5712207,5713166
PA5076,5713235,5714032
PA5077,5714273,5716855
PA5078,5716851,5718425
PA5079,5718885,5719319
PA5080,5719319,5720287
PA5081,5720469,5720942
PA5082,5720953,5721849
PA5083,5721895,5722242
PA5084,5722270,5723517
PA5085,5723582,5724535
PA5086,5724604,5725242
PA5087,5725482,5726348
PA5088,5726360,5727238
PA5089,5727242,5729476
PA5090,5729476,5731845
PA5091,5732119,5732916
PA5092,5732912,5734117
PA5093,5734117,5735646
PA5094,5735646,5736473
PA5095,5736473,5737321
PA5096,5737349,5738314
PA5097,5738435,5739835
PA5098,5739901,5741427
PA5099,5741527,5742966
PA5100,5743077,5744753
PA5101,5745082,5745876
PA5102,5745898,5746833
PA5103,5746852,5747871
PA5104,5748016,5748603
PA5105,5748603,5749352
PA5106,5749453,5750811
PA5107,5750964,5751530
PA5108,5751530,5751784
PA5109,5751860,5752459
PA5110,5752467,5753474
PA5111,5753617,5754144
PA5112,5754301,5756238
PA5113,5756350,5757741
PA5114,5757741,5761343
PA5115,5761485,5762066
PA5116,5762150,5762572
PA5117,5762662,5764476
PA5118,5764696,5766147
PA5119,5766484,5767890
PA5120,5768041,5768442
PA5121,5768445,5770649
PA5122,5770937,5771455
PA5123,5771455,5772024
PA5124,5772298,5773371
PA5125,5773377,5774804
PA5126,5775623,5776087
PA5127,5776086,5776544
PA5128,5776609,5777097
PA5129,5777137,5777388
PA5130,5777393,5777809
PA5131,5778134,5779678
PA5132,5779995,5780810
PA5133,5780963,5782246
PA5134,5782278,5783585
PA5135,5783588,5784358
PA5136,5784430,5785908
PA5137,5785951,5786703
PA5138,5786856,5787605
PA5139,5787699,5788442
PA5140,5788617,5789384
PA5141,5789398,5790132
PA5142,5790448,5791086
PA5143,5791086,5791676
PA5144,5791837,5792232
PA5145,5792505,5793608
PA5146,5793705,5795954
PA5147,5795954,5797018
PA5148,5797065,5797334
PA5149,5797365,5798444
PA5150,5798696,5799430
PA5151,5799589,5800275
PA5152,5800527,5801297
PA5153,5801315,5802064
PA5154,5802129,5802821
PA5155,5802821,5803510
PA5156,5803867,5804799
PA5157,5805206,5805673
PA5158,5805680,5807155
PA5159,5807173,5808354
PA5160,5808368,5809894
PA5161,5810281,5811336
PA5162,5811336,5812241
PA5163,5812241,5813119
PA5164,5813122,5813664
PA5165,5813727,5815562
PA5166,5815562,5816947
PA5167,5817191,5818183
PA5168,5818202,5818831
PA5169,5818831,5820111
PA5170,5820910,5822355
PA5171,5822380,5823633
PA5172,5823716,5824723
PA5173,5824787,5825716
PA5174,5826135,5828036
PA5175,5828089,5828907
PA5176,5828907,5829470
PA5177,5829596,5830258
PA5178,5830316,5830750
PA5179,5830924,5831802
PA5180,5831902,5832738
PA5181,5832749,5835067
PA5182,5835482,5835892
PA5183,5835994,5836398
PA5184,5836910,5837464
PA5185,5837452,5837892
PA5186,5837918,5839078
PA5187,5839108,5840895
PA5188,5840900,5842132
PA5189,5842275,5843180
PA5190,5843201,5843800
PA5191,5844054,5844407
PA5192,5844471,5846009
PA5193,5846128,5847018
PA5194,5847131,5847931
PA5195,5847975,5848367
PA5196,5848577,5849008
PA5197,5849143,5850045
PA5198,5850239,5851159
PA5199,5851242,5852558
PA5200,5852656,5853396
PA5201,5853585,5855921
PA5202,5855936,5856322
PA5203,5856532,5858112
PA5204,5858161,5859456
PA5205,5859793,5860491
PA5206,5860470,5861621
PA5207,5861724,5862989
PA5208,5863037,5863711
PA5209,5863825,5865186
PA5210,5865227,5867008
PA5211,5867233,5867682
PA5212,5867817,5868143
PA5213,5868184,5871057
PA5214,5871234,5871620
PA5215,5871670,5872749
PA5216,5872903,5874519
PA5217,5874590,5875585
PA5218,5875656,5876567
PA5219,5876664,5877854
PA5220,5877896,5878714
PA5221,5878757,5879971
PA5222,5880003,5880482
PA5223,5880490,5881671
PA5224,5881682,5883013
PA5225,5883026,5883577
PA5226,5883664,5883972
PA5227,5883972,5884283
PA5228,5884508,5885116
PA5229,5885486,5885941
PA5230,5885957,5887078
PA5231,5887085,5889832
PA5232,5889832,5890902
PA5233,5891112,5891528
PA5234,5891683,5892657
PA5235,5892910,5894253
PA5236,5894296,5895261
PA5237,5895264,5896727
PA5238,5896809,5898794
PA5239,5898868,5900124
PA5240,5900372,5900695
PA5241,5900879,5902396
PA5242,5902389,5904596
PA5243,5904617,5905627
PA5244,5905871,5906458
PA5245,5906626,5907291
PA5246,5907390,5907860
PA5247,5907851,5908330
PA5248,5908400,5910298
PA5249,5910406,5911032
PA5250,5911265,5912020
PA5251,5912030,5912605
PA5252,5912608,5914521
PA5253,5915046,5916101
PA5254,5916227,5916853
PA5255,5916921,5917400
PA5256,5917683,5918171
PA5257,5918353,5919588
PA5258,5919588,5920715
PA5259,5920745,5921497
PA5260,5921497,5922435
PA5261,5922547,5923290
PA5262,5923298,5924371
PA5263,5924596,5925987
PA5264,5926137,5927105
PA5265,5927339,5930605
PA5266,5930605,5932677
PA5267,5932880,5933395
PA5268,5933691,5934668
PA5269,5934770,5935042
PA5270,5935064,5935942
PA5271,5935988,5936218
PA5272,5936370,5939219
PA5273,5939263,5939973
PA5274,5940023,5940424
PA5275,5940750,5941082
PA5276,5941336,5941473
PA5277,5941487,5942731
PA5278,5942745,5943572
PA5279,5943606,5944304
PA5280,5944327,5945235
PA5281,5945235,5945930
PA5282,5945966,5947132
PA5283,5947295,5948668
PA5284,5948699,5949610
PA5285,5950037,5950351
PA5286,5950432,5950854
PA5287,5951118,5952443
PA5288,5952486,5952821
PA5289,5953261,5953518
PA5290,5953562,5955052
PA5291,5955180,5957162
PA5292,5957211,5958257
PA5293,5958411,5959325
PA5294,5959474,5960937
PA5295,5960855,5962528
PA5296,5962716,5964722
PA5297,5964859,5966574
PA5298,5966706,5967275
PA5299,5967289,5969145
PA5300,5969358,5969765
PA5301,5969990,5970535
PA5302,5970689,5971759
PA5303,5971853,5972203
PA5304,5972181,5973476
PA5305,5973836,5974177
PA5306,5974193,5974381
PA5307,5974405,5976969
PA5308,5977123,5977608
PA5309,5977789,5979105
PA5310,5979194,5980780
PA5311,5980790,5981950
PA5312,5982100,5983590
PA5313,5983820,5985151
PA5314,5985219,5985578
PA5315,5985719,5985871
PA5316,5985886,5986119
PA5317,5986475,5988052
PA5318,5988081,5988626
PA5319,5988649,5989320
PA5320,5989460,5990665
PA5321,5990676,5991128
PA5322,5992383,5993771
PA5323,5993791,5994693
PA5324,5994744,5995811
PA5325,5996036,5996983
PA5326,5997060,5998265
PA5327,5998351,5999676
PA5328,5999757,6000143
PA5329,6000317,6000778
PA5330,6000764,6001378
PA5331,6001402,6002040
PA5332,6002121,6002897
PA5333,6002962,6003330
PA5334,6003380,6004096
PA5335,6004277,6005137
PA5336,6005199,6005807
PA5337,6005899,6006162
PA5338,6006231,6008333
PA5339,6008398,6008775
PA5340,6008833,6009561
PA5341,6009574,6010191
PA5342,6010261,6011058
PA5343,6011061,6011909
PA5344,6012047,6012976
PA5345,6012976,6015048
PA5346,6015141,6016547
PA5347,6016625,6017014
PA5348,6017153,6017422
PA5349,6017627,6018778
PA5350,6018833,6018997
PA5351,6019184,6019348
PA5352,6019485,6019883
PA5353,6019891,6021114
PA5354,6021127,6022203
PA5355,6022206,6023702
PA5356,6023907,6024659
PA5357,6024742,6025275
PA5358,6025305,6026192
PA5359,6026222,6026674
PA5360,6026779,6027465
PA5361,6027542,6028870
PA5362,6028976,6030313
PA5363,6030354,6031250
PA5364,6031369,6032268
PA5365,6032390,6033115
PA5366,6033214,6034044
PA5367,6034063,6035736
PA5368,6035759,6037789
PA5369,6038215,6039183
PA5370,6045313,6046626
PA5371,6046914,6047315
PA5372,6047367,6049049
PA5373,6049188,6050657
PA5374,6050721,6051311
PA5375,6051644,6053191
PA5376,6053415,6054590
PA5377,6054597,6055433
PA5378,6055478,6056413
PA5379,6056877,6058250
PA5380,6058673,6059773
PA5381,6059826,6060200
PA5382,6060343,6061233
PA5383,6061341,6062405
PA5384,6062355,6063347
PA5385,6063356,6063832
PA5386,6063886,6064848
PA5387,6064902,6065783
PA5388,6065859,6066794
PA5389,6067005,6068012
PA5390,6067948,6069099
PA5391,6069159,6069830
PA5392,6069847,6070266
PA5393,6070269,6071618
PA5394,6071915,6073384
PA5395,6073538,6074005
PA5396,6074230,6075204
PA5397,6075334,6075861
PA5398,6075880,6077937
PA5399,6078044,6080002
PA5400,6080370,6081353
PA5401,6081392,6082162
PA5402,6082290,6082856
PA5403,6082867,6083070
PA5404,6083105,6083506
PA5405,6083523,6083753
PA5406,6083753,6084082
PA5407,6084082,6084369
PA5408,6084372,6084545
PA5409,6084553,6085110
PA5410,6085388,6086674
PA5411,6087099,6088196
PA5412,6088196,6090706
PA5413,6092049,6093086
PA5414,6093170,6093808
PA5415,6094024,6095274
PA5416,6095363,6096610
PA5417,6096707,6097024
PA5418,6097024,6100038
PA5419,6100135,6100767
PA5420,6100820,6101674
PA5421,6101884,6103080
PA5422,6103167,6104120
PA5423,6104192,6104737
PA5424,6104802,6105044
PA5425,6105162,6106241
PA5426,6106275,6106763
PA5427,6107111,6108136
PA5428,6108179,6109084
PA5429,6109260,6110681
PA5430,6111051,6112262
PA5431,6112302,6113774
PA5432,6113902,6114348
PA5433,6114360,6115031
PA5434,6115062,6116312
PA5435,6116496,6118316
PA5436,6118335,6119747
PA5437,6119961,6120893
PA5438,6121175,6122053
PA5439,6122139,6123602
PA5440,6123686,6125077
PA5441,6125799,6127997
PA5442,6128059,6130911
PA5443,6131088,6133271
PA5444,6133312,6133737
PA5445,6133838,6135328
PA5446,6135709,6135909
PA5447,6135971,6137113
PA5448,6137117,6138241
PA5449,6138228,6139607
PA5450,6139607,6140869
PA5451,6140872,6141666
PA5452,6141669,6143105
PA5453,6143112,6144080
PA5454,6144080,6144991
PA5455,6145399,6147024
PA5456,6147021,6148319
PA5457,6148319,6149179
PA5458,6149179,6150318
PA5459,6150315,6151148
PA5460,6151314,6151523
PA5461,6151622,6151936
PA5462,6152064,6152354
PA5463,6152386,6152718
PA5464,6152718,6154673
PA5465,6154787,6155203
PA5466,6155271,6156212
PA5467,6156212,6156571
PA5468,6156854,6158155
PA5469,6158179,6158940
PA5470,6158952,6159563
PA5471,6159563,6160699
PA5471,6160915,6160953
PA5472,6161070,6161867
PA5473,6162221,6163966
PA5474,6164038,6165408
PA5475,6165420,6165977
PA5476,6166123,6167409
PA5477,6167783,6168820
PA5478,6168845,6170071
PA5479,6170179,6171510
PA5480,6171733,6171924
PA5481,6172226,6172690
PA5482,6172715,6172873
PA5483,6173348,6174694
PA5484,6174694,6176478
PA5485,6176519,6177295
PA5486,6177328,6177918
PA5487,6178039,6180051
PA5488,6180051,6180926
PA5489,6180945,6181577
PA5490,6181748,6182350
PA5491,6182399,6182689
PA5492,6182873,6183517
PA5493,6183787,6186525
PA5494,6186603,6186890
PA5495,6186927,6187874
PA5496,6188169,6188855
PA5497,6188875,6191076
PA5498,6191189,6192109
PA5499,6192179,6192679
PA5500,6192682,6193488
PA5501,6193484,6194269
PA5502,6194314,6195099
PA5503,6195309,6196313
PA5504,6196316,6196990
PA5505,6197070,6197849
PA5506,6198055,6198909
PA5507,6198917,6199567
PA5508,6199567,6200895
PA5509,6200966,6201631
PA5510,6201736,6203082
PA5511,6203107,6204447
PA5512,6204447,6206210
PA5513,6206292,6207167
PA5514,6207241,6208026
PA5515,6208045,6208542
PA5516,6208575,6209438
PA5517,6209482,6210063
PA5518,6210068,6211768
PA5519,6212150,6212713
